"StudentID","Dropout","cohort","cohort.term","State","RegistrationDate","Gender","BirthYear","BirthMonth","Hispanic","AmericanIndian","Asian","Black","NativeHawaiian","White","TwoOrMoreRace","HSDip","HSDipYr","HSGPAUnwtd","EnrollmentStatus","NumColCredAttemptTransfer","NumColCredAcceptTransfer","CumLoanAtEntry","HighDeg","MathPlacement","EngPlacement","GatewayMathStatus","GatewayEnglishStatus"
355358,0,"2016-17",1,"NJ",20160606,2,1995,6,0,0,0,1,0,0,0,1,-1,-1,2,83,68,-1,0,0,0,0,0
355361,0,"2016-17",1,"NJ",20160510,2,1997,9,0,0,0,0,0,1,0,1,-1,-1,2,32,20,-1,0,0,0,0,1
355367,0,"2016-17",1,"NJ",20160628,2,1998,7,0,0,1,0,0,0,0,1,2016,3.1,1,-2,-2,-2,0,0,0,0,1
355368,0,"2016-17",1,"NJ",20160629,1,1996,11,-1,-1,-1,-1,-1,-1,-1,1,2016,3.29,1,-2,-2,-2,0,1,0,0,1
355370,0,"2016-17",1,"NJ",20160504,2,1998,8,0,0,1,0,0,0,0,1,2016,2.7,1,-2,-2,-2,0,1,0,1,1
355375,0,"2016-17",1,"NJ",20160627,2,1980,9,0,0,1,0,0,0,0,1,-1,-1,2,50,66,-1,2,0,0,0,0
355381,0,"2016-17",1,"NJ",20160623,1,1998,5,1,0,0,0,0,0,0,1,2016,3.55,1,-2,-2,-2,0,1,0,1,1
355385,0,"2016-17",1,"NJ",20160722,1,1998,7,1,0,0,0,0,0,0,1,2016,3.39,1,-2,-2,-2,0,1,0,0,1
355395,0,"2016-17",1,"NJ",20160629,2,1998,6,1,0,0,0,0,0,0,1,2016,3.3,1,-2,-2,-2,0,1,0,1,1
355400,0,"2016-17",1,"NJ",20160503,1,1998,2,1,0,0,0,0,0,0,1,2016,2.1,1,-2,-2,-2,0,1,0,0,1
355406,0,"2016-17",1,"NJ",20160512,1,1998,2,1,0,0,0,0,0,0,1,2016,3.32,1,-2,-2,-2,0,1,0,0,1
355414,0,"2016-17",1,"NJ",20160719,1,1996,10,1,0,0,0,0,0,0,1,2016,3,1,-2,-2,-2,0,1,0,0,1
355420,0,"2016-17",1,"NJ",20160427,2,1998,8,1,0,0,0,0,0,0,1,-1,3.4,1,-2,-2,-2,0,1,0,0,1
355425,0,"2016-17",1,"NJ",20160628,2,1998,4,1,0,0,0,0,0,0,1,-1,2.62,1,-2,-2,-2,0,1,0,0,1
355427,0,"2016-17",1,"NJ",20160607,1,1998,5,0,0,0,0,0,1,0,1,2016,2.5,1,-2,-2,-2,0,1,0,0,1
355440,0,"2016-17",1,"NE",20160422,2,1985,6,0,0,0,0,0,1,0,1,-1,-1,2,127,66,-1,2,0,0,0,0
355445,0,"2016-17",1,"NJ",20160720,2,1999,1,1,0,0,0,0,0,0,1,2016,2.5,1,-2,-2,-2,0,1,0,1,1
355446,0,"2016-17",1,"NJ",20160518,1,1998,3,0,0,0,1,0,0,0,1,2016,2.67,1,-2,-2,-2,0,0,0,1,1
355448,0,"2016-17",1,"NJ",20160727,2,1998,7,0,0,0,0,0,0,1,1,-1,2.3,1,-2,-2,-2,0,1,0,0,0
355449,0,"2016-17",1,"NJ",20160803,1,1998,9,1,0,0,0,0,0,0,1,2016,3.62,1,-2,-2,-2,0,1,0,0,1
355453,0,"2016-17",1,"",20160817,1,1998,5,0,0,0,0,0,1,0,1,-1,3.5,1,-2,-2,-2,0,1,0,1,1
355456,0,"2016-17",1,"NJ",20160526,1,1997,12,0,0,0,0,0,1,0,1,-1,2,1,-2,-2,-2,0,0,0,1,1
355464,0,"2016-17",1,"NJ",20160428,2,1997,9,1,0,0,0,0,0,0,1,2016,3.96,1,-2,-2,-2,0,1,0,1,1
355472,0,"2016-17",1,"NJ",20160601,2,1998,7,0,0,0,1,0,0,0,1,-1,2,1,-2,-2,-2,0,0,0,1,1
355473,0,"2016-17",1,"NJ",20160521,1,1998,9,1,0,0,0,0,0,0,1,-1,2.69,1,-2,-2,-2,0,0,0,1,1
355477,0,"2016-17",1,"NJ",20160712,1,1997,9,0,0,0,1,0,0,0,2,-1,-1,1,-2,-2,-2,0,1,0,0,0
355478,0,"2016-17",1,"NJ",20160427,2,1994,6,1,0,0,0,0,0,0,1,-1,-1,2,63,46,-1,0,0,0,0,0
355479,0,"2016-17",1,"NJ",20160519,2,1986,4,0,0,0,1,0,0,0,1,-1,-1,2,74,66,-1,2,0,0,0,0
355481,0,"2016-17",1,"NJ",20160504,2,1991,11,0,0,1,0,0,0,0,1,-1,-1,2,55,66,-1,2,0,0,0,0
355482,0,"2016-17",1,"NJ",20160418,1,1987,4,0,0,0,1,0,0,0,1,-1,-1,2,73,64,-1,2,0,0,0,0
355483,0,"2016-17",1,"NJ",20160425,2,1990,1,0,0,1,0,0,0,0,1,-1,-1,2,34,30,-1,0,0,0,1,0
355487,0,"2016-17",1,"NJ",20160503,1,1998,4,0,0,0,1,0,0,0,1,2016,3,1,-2,-2,-2,0,1,0,1,1
355489,0,"2016-17",1,"NJ",20160614,1,1988,2,0,0,0,0,0,0,0,1,-1,-1,2,108,69,-1,2,0,0,0,0
355493,0,"2016-17",1,"NJ",20160621,2,1989,12,1,0,0,0,0,0,0,1,-1,-1,2,64,62,-1,2,0,0,0,0
355500,0,"2016-17",1,"NJ",20160531,1,1998,5,1,0,0,0,0,0,0,1,2016,2.3,1,-2,-2,-2,0,1,0,0,1
355503,0,"2016-17",1,"NJ",20160407,1,1991,5,1,0,0,0,0,0,0,1,-1,-1,2,27,27,-1,0,1,0,0,0
355506,0,"2016-17",1,"MO",20160601,2,1997,6,0,0,0,1,0,0,0,1,2015,3.01,1,-2,-2,-2,0,1,0,1,1
355509,0,"2016-17",1,"NJ",20160519,2,1974,4,1,0,0,0,0,0,0,1,-1,-1,2,60,60,-1,2,0,0,0,0
355522,0,"2016-17",1,"NJ",20160725,1,1997,6,1,0,0,0,0,0,0,1,2016,2.8,1,-2,-2,-2,0,1,0,0,1
355580,0,"2016-17",1,"NJ",20160616,1,1997,10,0,0,0,1,0,0,0,1,2016,2.3,1,-2,-2,-2,0,1,0,1,1
355585,0,"2016-17",1,"NJ",20160510,1,1997,12,1,0,0,0,0,0,0,1,2016,3.27,1,-2,-2,-2,0,0,0,1,1
355592,0,"2016-17",1,"NJ",20160512,2,1998,10,1,0,0,0,0,0,0,1,2016,3.98,1,-2,-2,-2,0,0,0,1,1
355594,0,"2016-17",1,"NJ",20160901,2,1994,10,1,0,0,0,0,0,0,1,-1,-1,2,73.5,66,-1,2,0,0,0,0
355597,0,"2016-17",1,"NJ",20160414,2,1995,4,1,0,0,0,0,0,0,1,-1,-1,2,65,65,-1,2,0,0,1,0
355598,0,"2016-17",1,"NJ",20160503,1,1996,7,0,0,0,0,0,1,0,1,-1,-1,2,65,64,-1,0,0,0,0,0
355603,0,"2016-17",1,"NJ",20160607,2,1998,5,1,0,0,0,0,0,0,1,2016,2.8,1,-2,-2,-2,0,1,0,0,1
355628,0,"2016-17",1,"NJ",20160531,1,1998,6,0,0,0,0,0,1,0,1,2016,2.7,1,-2,-2,-2,0,1,0,0,1
355629,0,"2016-17",1,"NJ",20160725,1,1997,10,1,0,0,0,0,0,0,1,2016,2.7,1,-2,-2,-2,0,1,0,1,1
355631,0,"2016-17",1,"NJ",20160503,2,1997,2,1,0,0,0,0,0,0,1,2016,3.17,1,-2,-2,-2,0,0,0,1,1
355636,0,"2016-17",1,"NJ",20160601,2,1997,12,0,0,0,0,0,1,0,1,2016,2.7,1,-2,-2,-2,0,1,0,0,1
355639,0,"2016-17",1,"NJ",20160517,1,1998,5,1,0,0,0,0,0,0,1,2016,2.2,1,-2,-2,-2,0,1,0,1,1
355647,0,"2016-17",1,"NJ",20160518,1,1998,7,0,0,0,1,0,0,0,1,2016,3.01,1,-2,-2,-2,0,1,0,0,1
355668,0,"2016-17",1,"NJ",20160526,2,1997,12,0,0,0,1,0,0,0,1,2016,3.5,1,-2,-2,-2,0,1,0,0,1
355676,0,"2016-17",1,"NJ",20160707,2,1990,11,1,0,0,0,0,0,0,1,-1,-1,2,65,65,-1,0,0,0,0,0
355679,0,"2016-17",1,"NJ",20160614,2,1994,1,0,0,0,1,0,0,0,1,-1,-1,2,105,61,-1,2,0,0,0,0
355680,0,"2016-17",1,"NJ",20160705,2,1985,4,0,0,1,0,0,0,0,1,-1,-1,2,150,96,-1,0,0,0,0,0
355682,0,"2016-17",1,"NJ",20160526,2,1997,3,0,0,0,1,0,0,0,1,-1,-1,2,34,34,-1,0,0,0,1,0
355687,0,"2016-17",1,"NJ",20160413,2,1989,3,0,0,0,1,0,0,0,1,-1,-1,2,88,64,-1,2,0,0,0,0
355688,0,"2016-17",1,"NJ",20160711,1,1966,6,0,0,1,0,0,0,0,1,-1,-1,2,63,66,-1,2,0,0,0,0
355693,0,"2016-17",1,"NJ",20160721,1,1990,8,1,0,0,0,0,0,0,1,-1,-1,2,64,53,-1,0,0,0,0,0
355707,0,"2016-17",1,"NJ",20160526,2,1998,3,0,0,0,1,0,0,0,1,2016,2.1,1,-2,-2,-2,0,1,0,0,1
355710,0,"2016-17",1,"NJ",20160616,2,1998,5,1,0,0,0,0,0,0,1,2016,2.76,1,-2,-2,-2,0,1,0,0,1
355711,0,"2016-17",1,"NJ",20160513,2,1994,10,0,0,0,1,0,0,0,1,-1,-1,2,91,66,-1,2,0,0,0,0
355715,0,"2016-17",1,"NJ",20160524,2,1998,9,0,0,0,1,0,0,0,1,-1,3.58,1,-2,-2,-2,0,0,0,0,1
355717,0,"2016-17",1,"NJ",20160728,2,1998,2,1,0,0,0,0,0,0,1,-1,3.79,1,-2,-2,-2,0,1,0,0,1
355721,0,"2016-17",1,"NJ",20160607,1,1997,11,-1,-1,-1,-1,-1,-1,-1,1,2016,3.3,1,-2,-2,-2,0,1,0,0,1
355723,0,"2016-17",1,"",20160421,2,1994,7,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-2,-2,-2,0,-1,-1,0,0
355726,0,"2016-17",1,"",20160724,2,1995,8,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-2,-2,-2,0,-1,-1,0,1
355728,0,"2016-17",1,"",20160522,1,1993,5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-2,-2,-2,0,-1,-1,0,0
355737,0,"2016-17",1,"NJ",20160518,1,1998,9,1,0,0,0,0,0,0,1,-1,2.22,1,-2,-2,-2,0,0,0,1,1
355740,0,"2016-17",1,"NJ",20160531,2,1998,5,1,0,0,0,0,0,0,1,2016,3.63,1,-2,-2,-2,0,0,0,1,1
355760,0,"2016-17",1,"NJ",20160524,2,1998,5,1,0,0,0,0,0,0,1,-1,3.4,1,-2,-2,-2,0,1,0,1,1
355765,0,"2016-17",1,"NJ",20160602,1,1986,2,0,0,0,1,0,0,0,1,-1,-1,2,107,91,-1,0,0,0,1,0
355768,0,"2016-17",1,"OK",20160405,2,1995,12,0,0,0,0,0,1,0,1,-1,-1,2,47,41,-1,0,0,0,1,0
355771,0,"2016-17",1,"NJ",20160517,2,1997,2,0,0,1,0,0,0,0,1,2016,3.6,1,-2,-2,-2,0,1,0,1,1
355779,0,"2016-17",1,"NJ",20160503,1,1991,6,0,0,0,0,0,1,0,1,-1,-1,2,81,66,-1,0,0,0,0,0
355781,0,"2016-17",1,"NJ",20160503,2,1992,1,1,0,0,0,0,0,0,1,2010,2.2,1,-2,-2,-2,0,1,0,0,1
355786,0,"2016-17",1,"NJ",20160601,2,1986,1,0,0,0,1,0,0,0,1,-1,-1,2,92,65,-1,0,0,0,0,0
355789,0,"2016-17",1,"NJ",20160823,1,1997,12,1,0,0,0,0,0,0,1,-1,3.04,1,-2,-2,-2,0,1,0,0,1
355790,0,"2016-17",1,"NJ",20160505,1,1990,12,0,0,1,0,0,0,0,1,-1,-1,2,-1,65,-1,0,0,0,0,0
355795,0,"2016-17",1,"NJ",20160623,2,1997,10,1,0,0,0,0,0,0,1,2016,3.5,1,-2,-2,-2,0,1,0,0,0
355800,0,"2016-17",1,"NJ",20160607,1,1998,7,1,0,0,0,0,0,0,1,1998,2.42,1,-2,-2,-2,0,1,0,1,1
355801,0,"2016-17",1,"NJ",20160727,1,1991,8,0,0,0,1,0,0,0,1,2009,2.3,1,-2,-2,-2,0,1,0,0,1
355807,0,"2016-17",1,"NJ",20160824,2,1995,1,1,0,0,0,0,0,0,1,-1,-1,2,65,65,-1,2,0,0,0,0
355808,0,"2016-17",1,"NJ",20160613,2,1995,9,1,0,0,0,0,0,0,1,-1,-1,2,90,65,-1,2,0,0,0,0
355812,0,"2016-17",1,"NJ",20160516,2,1967,11,0,0,0,1,0,0,0,1,-1,-1,2,67,64,-1,2,0,0,0,0
355818,0,"2016-17",1,"NJ",20160503,2,1997,1,1,0,0,0,0,0,0,1,2016,2.74,1,-2,-2,-2,0,1,0,1,1
355825,0,"2016-17",1,"NJ",20160624,2,1994,12,0,0,0,0,0,1,0,1,-1,-1,2,52,37,-1,0,0,0,0,0
355826,0,"2016-17",1,"NJ",20160520,2,1992,2,0,0,0,0,0,1,0,1,-1,-1,2,14,14,-1,0,0,0,0,0
355831,0,"2016-17",1,"NJ",20160802,1,1999,1,0,0,0,0,0,1,0,2,-1,-1,1,-2,-2,-2,0,1,0,0,1
355844,0,"2016-17",1,"NJ",20160512,1,1998,7,0,0,0,0,0,1,0,1,2016,2.38,1,-2,-2,-2,0,1,0,1,1
355857,0,"2016-17",1,"NJ",20160712,2,1997,12,0,0,0,1,0,0,0,1,2016,2.8,1,-2,-2,-2,0,1,0,0,1
355878,0,"2016-17",1,"NJ",20160809,1,1993,3,0,0,0,0,0,1,0,1,-1,-1,2,49,43,-1,0,0,0,0,0
355881,0,"2016-17",1,"NJ",20160614,2,1997,12,0,0,0,1,0,0,0,1,2016,2.71,1,-2,-2,-2,0,1,0,0,1
355882,0,"2016-17",1,"NJ",20160622,1,1998,1,0,0,0,0,0,1,0,1,2016,3.39,1,-2,-2,-2,0,1,0,1,1
355886,0,"2016-17",1,"WI",20160405,2,1995,7,0,0,0,0,0,1,0,1,-1,-1,1,-2,-2,-2,0,-1,-1,0,0
355888,0,"2016-17",1,"OH",20160406,2,1996,8,0,0,0,0,0,1,0,1,-1,-1,1,-2,-2,-2,0,-1,-1,0,0
355889,0,"2016-17",1,"AL",20160405,2,1997,3,0,0,0,0,0,1,0,1,-1,-1,1,-2,-2,-2,0,-1,-1,0,0
355890,0,"2016-17",1,"CA",20160405,2,1995,9,1,0,0,0,0,0,0,1,-1,-1,1,-2,-2,-2,0,-1,-1,0,0
355891,0,"2016-17",1,"NY",20160414,2,1996,4,0,0,0,1,0,0,0,1,-1,-1,1,-2,-2,-2,0,-1,-1,0,0
355896,0,"2016-17",1,"NJ",20160823,1,1988,1,0,0,0,0,0,1,0,1,-1,-1,2,128,96,-1,2,0,0,0,0
355897,0,"2016-17",1,"WI",20160407,2,1996,9,0,0,0,0,0,1,0,1,-1,-1,1,-2,-2,-2,0,-1,-1,0,0
355900,0,"2016-17",1,"AZ",20160408,2,1995,10,1,0,0,0,0,0,0,1,-1,-1,1,-2,-2,-2,0,-1,-1,0,0
355901,0,"2016-17",1,"NJ",20160408,1,1995,11,0,0,1,0,0,0,0,1,-1,-1,2,72,66,-1,0,0,0,0,0
355904,0,"2016-17",1,"NJ",20160518,2,1998,4,0,0,0,1,0,0,0,1,-1,2.7,1,-2,-2,-2,0,0,0,1,1
355916,0,"2016-17",1,"GA",20160607,1,1997,11,0,0,0,1,0,0,0,1,2016,3.04,1,-2,-2,-2,0,1,0,0,1
355924,0,"2016-17",1,"NJ",20160711,2,1988,7,1,0,0,0,0,0,0,1,-1,-1,2,78,66,-1,2,0,0,0,0
355928,0,"2016-17",1,"NJ",20160621,2,1983,8,0,0,0,0,0,1,0,1,-1,-1,2,-1,96,-1,2,0,0,0,0
355931,0,"2016-17",1,"NJ",20160427,2,1988,4,1,0,0,0,0,0,0,1,-1,-1,2,85,66,-1,2,0,0,1,0
355941,0,"2016-17",1,"NJ",20160607,2,1994,11,1,0,0,0,0,0,0,1,-1,-1,2,52,43,-1,0,0,0,0,0
355946,0,"2016-17",1,"CA",20160407,1,1996,9,0,0,0,1,0,0,0,1,-1,-1,1,-2,-2,-2,0,-1,-1,0,0
355948,0,"2016-17",1,"NJ",20160505,2,1990,1,0,0,0,0,0,1,0,1,-1,-1,2,105,72,-1,2,0,0,0,0
355949,0,"2016-17",1,"NJ",20160525,2,1999,9,0,0,0,1,0,0,0,1,2016,3.3,1,-2,-2,-2,0,1,0,1,1
355952,0,"2016-17",1,"NJ",20160412,1,1995,4,0,0,0,0,0,1,0,1,-1,-1,2,54,66,-1,0,0,0,0,0
355956,0,"2016-17",1,"OH",20160406,2,1996,7,1,0,0,0,0,0,0,1,-1,-1,1,-2,-2,-2,0,-1,-1,0,0
355967,0,"2016-17",1,"NJ",20160614,1,1998,11,-1,-1,-1,-1,-1,-1,-1,1,2016,2.4,1,-2,-2,-2,0,1,0,0,1
355969,0,"2016-17",1,"NJ",20160810,2,1998,5,0,0,0,1,0,0,0,1,2016,3.4,1,-2,-2,-2,0,1,0,0,1
355975,0,"2016-17",1,"NJ",20160718,2,1988,11,1,0,0,0,0,0,0,1,-1,-1,2,121.5,60,-1,0,0,0,0,0
355981,0,"2016-17",1,"NJ",20160512,2,1993,3,1,0,0,0,0,0,0,1,-1,-1,2,83,61,-1,2,0,0,0,0
355985,0,"2016-17",1,"NJ",20160607,1,1993,12,1,0,0,0,0,0,0,1,-1,-1,2,68,64,-1,2,0,0,0,0
355998,0,"2016-17",1,"NJ",20160725,2,1997,10,1,0,0,0,0,0,0,1,2016,2.7,1,-2,-2,-2,0,1,0,0,1
356004,0,"2016-17",1,"NJ",20160510,2,1998,3,1,0,0,0,0,0,0,1,2016,4,1,-2,-2,-2,0,0,0,1,1
356006,0,"2016-17",1,"NJ",20160601,1,1998,4,1,0,0,0,0,0,0,1,-1,3.2,1,-2,-2,-2,0,1,0,0,1
356013,0,"2016-17",1,"NJ",20160518,2,1997,12,0,0,0,1,0,0,0,1,2016,2.83,1,-2,-2,-2,0,1,0,0,1
356014,0,"2016-17",1,"NJ",20160803,2,1991,8,0,0,0,0,1,0,0,1,-1,-1,2,121,96,-1,3,0,0,0,0
356015,0,"2016-17",1,"NJ",20160823,2,1989,2,0,0,0,0,0,1,0,1,-1,-1,2,96,45,-1,0,0,0,0,0
356018,0,"2016-17",1,"NJ",20160720,1,1997,7,1,0,0,0,0,0,0,1,2016,3,1,-2,-2,-2,0,1,0,0,1
356022,0,"2016-17",1,"NJ",20160526,1,1990,3,0,0,1,0,0,0,0,1,2008,2.8,1,-2,-2,-2,0,1,0,0,1
356023,0,"2016-17",1,"RI",20160420,1,1997,8,0,0,0,0,0,1,0,1,-1,-1,1,-2,-2,-2,0,-1,-1,0,0
356026,0,"2016-17",1,"NY",20160413,2,1997,9,1,0,0,0,0,0,0,1,-1,-1,1,-2,-2,-2,0,-1,-1,0,0
356027,0,"2016-17",1,"NJ",20160704,1,1996,7,0,0,0,0,0,1,0,1,-1,-1,2,47,43,-1,0,0,0,0,0
356028,0,"2016-17",1,"GA",20160405,1,1995,10,0,0,0,0,0,1,0,1,-1,-1,1,-2,-2,-2,0,-1,-1,0,0
356029,0,"2016-17",1,"NJ",20160728,2,1993,4,0,0,0,0,0,1,0,1,-1,-1,2,18,15,-1,0,1,0,0,0
356030,0,"2016-17",1,"NJ",20160628,2,1960,6,1,0,0,0,0,0,0,1,-1,-1,2,85.5,58,-1,2,0,0,0,0
356036,0,"2016-17",1,"NJ",20160512,1,1999,3,1,0,0,0,0,0,0,1,2016,2.9,1,-2,-2,-2,0,1,0,0,1
356038,0,"2016-17",1,"NJ",20160503,1,1995,5,1,0,0,0,0,0,0,1,-1,-1,2,60,60,-1,2,0,0,0,0
356041,0,"2016-17",1,"NJ",20160725,1,1974,1,0,0,1,0,0,0,0,1,-1,-1,2,87,66,-1,2,0,0,0,0
356046,0,"2016-17",1,"NJ",20160531,2,1997,12,1,0,0,0,0,0,0,1,2016,2.84,1,-2,-2,-2,0,1,0,0,1
356047,0,"2016-17",1,"NJ",20160623,1,1997,4,1,0,0,0,0,0,0,1,2015,2.4,1,-2,-2,-2,0,1,0,0,1
356058,0,"2016-17",1,"NJ",20160607,2,1998,9,0,0,0,1,0,0,0,1,2016,2.3,1,-2,-2,-2,0,1,0,1,1
356065,0,"2016-17",1,"NJ",20160706,2,1986,7,1,0,0,0,0,0,0,1,-1,-1,2,109.5,85,-1,2,0,0,0,0
356070,0,"2016-17",1,"NJ",20160706,2,1980,9,1,0,0,0,0,0,0,1,-1,-1,2,96,85,-1,2,0,0,0,0
356076,0,"2016-17",1,"NJ",20160805,2,1967,4,0,0,0,0,0,1,0,1,-1,-1,2,99,68,-1,2,0,0,1,0
356084,0,"2016-17",1,"NJ",20160602,2,1994,11,1,0,0,0,0,0,0,1,-1,-1,2,84,61,-1,2,0,0,0,0
356085,0,"2016-17",1,"NJ",20160705,1,1989,11,1,0,0,0,0,0,0,1,-1,-1,2,112,85,-1,2,0,0,1,0
356086,0,"2016-17",1,"NJ",20160630,2,1963,11,0,0,0,1,0,0,0,1,-1,-1,2,86,63,-1,2,0,0,0,0
356088,0,"2016-17",1,"NJ",20160804,1,1981,7,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,104,75,-1,0,0,0,0,0
356091,0,"2016-17",1,"NJ",20160509,1,1995,12,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,42,62,-1,2,0,0,0,0
356093,0,"2016-17",1,"NJ",20160426,1,1995,4,0,0,0,0,0,1,0,1,-1,-1,2,71,66,-1,2,0,0,0,0
356094,0,"2016-17",1,"NJ",20160531,2,1998,4,0,0,0,1,0,0,0,1,2016,2.2,1,-2,-2,-2,0,0,0,1,1
356096,0,"2016-17",1,"NJ",20160504,2,1994,10,1,0,0,0,0,0,0,1,-1,-1,2,70,66,-1,2,0,0,0,0
356101,0,"2016-17",1,"NJ",20160418,1,1992,1,1,0,0,0,0,0,0,1,-1,-1,2,43,64,-1,2,0,0,0,0
356110,0,"2016-17",1,"NJ",20160517,2,1995,7,0,0,0,0,0,1,0,1,-1,-1,2,52,65,-1,2,0,0,0,0
356115,0,"2016-17",1,"NJ",20160428,2,1994,9,1,0,0,0,0,0,0,1,-1,-1,2,65,65,-1,2,0,0,0,0
356116,0,"2016-17",1,"NJ",20160411,1,1983,8,0,0,0,0,0,1,0,1,-1,-1,2,64,46,-1,0,0,0,1,0
356118,0,"2016-17",1,"NJ",20160429,1,1997,4,0,0,0,0,0,1,0,1,-1,-1,2,32,32,-1,0,0,0,0,0
356123,0,"2016-17",1,"IA",20160413,1,1995,10,0,0,0,0,0,1,0,1,-1,-1,1,-2,-2,-2,0,-1,-1,0,0
356125,0,"2016-17",1,"NJ",20160809,2,1995,11,0,0,0,1,0,0,0,1,-1,-1,2,49,42,-1,0,0,0,0,0
356126,0,"2016-17",1,"NJ",20160622,1,1997,11,0,0,1,0,0,0,0,1,-1,3.3,1,-2,-2,-2,0,1,0,1,1
356129,0,"2016-17",1,"NJ",20160629,2,1998,8,0,0,0,0,0,1,0,1,2016,2.3,1,-2,-2,-2,0,1,0,0,1
356151,0,"2016-17",1,"NJ",20160503,2,1998,4,1,0,0,0,0,0,0,1,2016,2.9,1,-2,-2,-2,0,1,0,1,1
356153,0,"2016-17",1,"NJ",20160527,1,1994,11,1,0,0,0,0,0,0,1,-1,-1,2,57,57,-1,0,0,0,0,0
356154,0,"2016-17",1,"NJ",20160611,1,1998,8,0,0,0,1,0,0,0,1,2016,3.1,1,-2,-2,-2,0,1,0,0,1
356161,0,"2016-17",1,"NJ",20160420,2,1978,1,1,0,0,0,0,0,0,1,-1,-1,2,83,57,-1,2,0,0,0,0
356162,0,"2016-17",1,"NJ",20160608,2,1980,9,1,0,0,0,0,0,0,1,-1,-1,2,67,64,-1,2,0,0,0,0
356178,0,"2016-17",1,"NJ",20160711,2,1991,11,1,0,0,0,0,0,0,1,-1,-1,2,56,56,-1,2,0,0,0,0
356220,0,"2016-17",1,"NJ",20160621,1,1998,3,1,0,0,0,0,0,0,1,2016,2.5,1,-2,-2,-2,0,1,0,0,1
356230,0,"2016-17",1,"NJ",20160517,1,1998,1,0,0,0,0,0,0,1,1,-1,2.52,1,-2,-2,-2,0,0,0,1,1
356233,0,"2016-17",1,"NJ",20160509,2,1986,11,0,0,0,0,0,1,0,1,-1,-1,2,108,72,-1,0,0,0,0,0
356237,0,"2016-17",1,"NJ",20160628,2,1995,1,1,0,0,0,0,0,0,1,-1,-1,2,86.5,66,-1,2,0,0,0,0
356239,0,"2016-17",1,"NJ",20160713,2,1989,8,1,0,0,0,0,0,0,1,-1,-1,2,68,59,-1,0,0,0,0,0
356240,0,"2016-17",1,"NJ",20160711,1,1987,8,1,0,0,0,0,0,0,1,-1,-1,2,97,70,-1,0,0,0,0,0
356241,0,"2016-17",1,"NJ",20160629,1,1997,7,1,0,0,0,0,0,0,1,-1,3.55,1,-2,-2,-2,0,1,0,0,1
356244,0,"2016-17",1,"NJ",20160406,2,1991,2,1,0,0,0,0,0,0,1,-1,3.61,1,-2,-2,-2,0,-1,-1,0,0
356246,0,"2016-17",1,"NJ",20160503,2,1998,7,1,0,0,0,0,0,0,1,-1,3.3,1,-2,-2,-2,0,1,0,1,1
356249,0,"2016-17",1,"NJ",20160802,1,1998,1,0,0,0,0,0,1,0,1,2016,3.17,1,-2,-2,-2,0,1,0,0,1
356253,0,"2016-17",1,"NJ",20160504,2,1993,2,0,0,0,0,0,1,0,1,-1,-1,2,67,64,-1,2,0,0,0,0
356254,0,"2016-17",1,"NJ",20160622,1,1998,6,1,0,0,0,0,0,0,1,-1,3.08,1,-2,-2,-2,0,1,0,1,0
356255,0,"2016-17",1,"NJ",20160510,2,1995,11,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,28,34,-1,0,0,0,0,0
356259,0,"2016-17",1,"NJ",20160518,2,1997,12,1,0,0,0,0,0,0,1,-1,2.75,1,-2,-2,-2,0,1,0,1,1
356271,0,"2016-17",1,"NY",20160826,1,1977,8,0,0,0,0,0,1,0,1,-1,-1,1,-2,-2,-2,0,-1,-1,0,0
356287,0,"2016-17",1,"NJ",20160526,2,1998,5,1,0,0,0,0,0,0,1,2016,3.57,1,-2,-2,-2,0,1,0,1,1
356304,0,"2016-17",1,"NJ",20160630,1,1998,1,1,0,0,0,0,0,0,1,2016,2.4,1,-2,-2,-2,0,1,0,0,1
356315,0,"2016-17",1,"NJ",20160629,2,1999,2,0,0,0,1,0,0,0,1,2016,3.1,1,-2,-2,-2,0,1,0,0,1
356317,0,"2016-17",1,"NJ",20160601,2,1997,10,0,0,1,0,0,0,0,1,2016,3.4,1,-2,-2,-2,0,1,0,0,1
356321,0,"2016-17",1,"NJ",20160803,1,1982,9,1,0,0,0,0,0,0,1,-1,-1,2,59,59,-1,2,0,0,0,0
356322,0,"2016-17",1,"NJ",20160711,2,1983,11,0,0,0,0,0,1,0,1,-1,-1,2,56,53,-1,2,0,0,0,0
356336,0,"2016-17",1,"NJ",20160720,2,1998,7,0,0,0,1,0,0,0,1,2016,2.9,1,-2,-2,-2,0,1,0,0,1
356343,0,"2016-17",1,"NJ",20160520,2,1995,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,2,57,57,-1,0,0,0,0,0
356350,0,"2016-17",1,"NJ",20160819,2,1972,11,0,0,0,0,0,1,0,1,-1,-1,2,-1,96,-1,0,0,0,1,1
356354,0,"2016-17",1,"NJ",20160629,1,1998,12,0,0,0,1,0,0,0,1,2016,2.6,1,-2,-2,-2,0,1,0,0,1
